timestamp,horizon_1,horizon_2,horizon_5,horizon_10,horizon_20
2025-07-16 09:18:00,119070.16803040712,119043.9584235402,119058.26365924583,119010.99385174425,119026.22559857693
2025-07-16 09:19:00,119070.16803040712,119043.9584235402,119058.26365924583,119010.99385174425,119026.22559857693
2025-07-16 09:20:00,119137.46750511877,119058.61429891657,119127.38332884756,119152.34222529313,119026.22559857693
2025-07-16 09:21:00,119070.16803040712,119043.9584235402,119058.26365924583,119129.49765487548,119026.22559857693
2025-07-16 09:22:00,119070.16803040712,119043.9584235402,119065.03510921466,119081.66435594171,119026.22559857693
2025-07-16 09:23:00,119070.16803040712,119058.61429891657,119065.03510921466,119146.35153581109,119026.22559857693
2025-07-16 09:24:00,119070.16803040712,119043.9584235402,119058.26365924583,119110.67449188665,119026.22559857693
2025-07-16 09:25:00,119070.16803040712,119043.9584235402,119058.26365924583,119081.66435594171,119026.22559857693
2025-07-16 09:26:00,119093.48739552233,119080.80546468154,119208.81782066115,119154.7359074074,119116.09942574019
2025-07-16 09:27:00,119153.63742843573,119162.854546663,119218.04415999999,119219.25986294264,119152.2826114661
2025-07-16 09:28:00,119150.42773569025,119162.854546663,119218.04415999999,119219.25986294264,119152.2826114661
2025-07-16 09:29:00,119150.42773569025,119162.854546663,119226.65067499998,119219.25986294264,119152.2826114661
2025-07-16 09:30:00,119150.42773569025,119162.854546663,119218.04415999999,119219.25986294264,119152.2826114661
2025-07-16 09:31:00,119153.63742843573,119169.99953404107,119218.04415999999,119219.25986294264,119152.2826114661
2025-07-16 09:32:00,119201.99461881867,119203.42453201971,119226.44525705882,119219.25986294264,119203.48895257828
2025-07-16 09:33:00,119146.39448323323,119162.854546663,119152.52021000982,119150.01179629633,119152.2826114661
2025-07-16 09:34:00,119150.42773569025,119162.854546663,119181.86871066115,119146.64461418203,119203.48895257828
2025-07-16 09:35:00,119123.6417795608,119118.265253477,119133.99134768861,119139.17048946829,119203.48895257828
2025-07-16 09:36:00,119070.16803040712,119058.61429891657,119096.62444012231,119111.77651002725,119152.2826114661
2025-07-16 09:37:00,119070.16803040712,119043.9584235402,119058.26365924583,119081.66435594171,119145.86981639908
2025-07-16 09:38:00,119070.16803040712,119043.9584235402,119042.65243857031,119010.99385174425,119145.86981639908
2025-07-16 09:39:00,119067.57211205462,119042.20760443772,119042.65243857031,119010.99385174425,119145.86981639908
2025-07-16 09:40:00,119070.16803040712,119043.9584235402,119058.26365924583,119010.99385174425,119141.23477741647
2025-07-16 09:41:00,119067.57211205462,119042.20760443772,119042.65243857031,119010.99385174425,119141.23477741647
2025-07-16 09:42:00,119047.73172676007,119019.656693787,118996.45973581211,119010.99385174425,119141.23477741647
2025-07-16 09:43:00,118960.36888564129,118938.07299418608,118978.34323631212,118974.8952598309,118775.30531673781
2025-07-16 09:44:00,118847.75987429646,118938.07299418608,118842.97419345111,118952.11965195193,118775.30531673781
2025-07-16 09:45:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 09:46:00,118847.75987429646,118819.05334656492,118842.97419345111,118873.91256505088,118746.78650081104
2025-07-16 09:47:00,118814.62295995244,118819.05334656492,118842.97419345111,118873.91256505088,118746.78650081104
2025-07-16 09:48:00,118847.75987429646,118838.98638141311,118842.97419345111,118952.11965195193,118746.78650081104
2025-07-16 09:49:00,119137.46750511877,119160.33597088327,119191.11531000002,119130.37688998833,119026.22559857693
2025-07-16 09:50:00,119150.66176906425,119058.61429891657,119133.38388265745,119130.37688998833,119026.22559857693
2025-07-16 09:51:00,119153.63742843573,119162.854546663,119226.65067499998,119156.48814084507,119026.22559857693
2025-07-16 09:52:00,119153.63742843573,119162.854546663,119233.4916503876,119219.25986294264,119026.22559857693
2025-07-16 09:53:00,119210.74922831633,119175.9258051902,119237.57635829912,119219.25986294264,119026.22559857693
2025-07-16 09:54:00,119201.99461881867,119175.9258051902,119226.44525705882,119219.25986294264,119026.22559857693
2025-07-16 09:55:00,119137.46750511877,119162.854546663,119181.86871066115,119219.25986294264,119116.09942574019
2025-07-16 09:56:00,119150.42773569025,119162.854546663,119191.11531000002,119150.01179629633,119116.09942574019
2025-07-16 09:57:00,119150.42773569025,119162.854546663,119191.11531000002,119150.01179629633,119135.71423570593
2025-07-16 09:58:00,119150.42773569025,119162.854546663,119191.11531000002,119150.01179629633,119141.23477741647
2025-07-16 09:59:00,119153.63742843573,119169.99953404107,119218.04415999999,119219.25986294264,119141.23477741647
2025-07-16 10:00:00,119201.99461881867,119175.9258051902,119226.44525705882,119219.25986294264,119141.23477741647
2025-07-16 10:01:00,119150.42773569025,119169.99953404107,119218.04415999999,119219.25986294264,119141.23477741647
2025-07-16 10:02:00,119150.42773569025,119169.99953404107,119191.11531000002,119219.25986294264,119141.23477741647
2025-07-16 10:03:00,119153.63742843573,119175.9258051902,119218.04415999999,119219.25986294264,119141.23477741647
2025-07-16 10:04:00,119201.99461881867,119203.42453201971,119191.11531000002,119150.01179629633,119141.23477741647
2025-07-16 10:05:00,119201.99461881867,119203.42453201971,119226.44525705882,119219.25986294264,119141.23477741647
2025-07-16 10:06:00,119210.74922831633,119203.42453201971,119237.57635829912,119219.25986294264,119141.23477741647
2025-07-16 10:07:00,119201.99461881867,119203.42453201971,119218.04415999999,119252.91130454397,119152.2826114661
2025-07-16 10:08:00,119153.63742843573,119169.99953404107,119191.11531000002,119232.0363872668,119152.2826114661
2025-07-16 10:09:00,119210.74922831633,119203.42453201971,119233.4916503876,119252.91130454397,119152.2826114661
2025-07-16 10:10:00,119222.04127448154,119203.42453201971,119235.41816372547,119256.8759375145,119152.2826114661
2025-07-16 10:11:00,119227.68587869623,119203.42453201971,119237.57635829912,119256.8759375145,119152.2826114661
2025-07-16 10:12:00,119231.80973125003,119248.31306012884,119237.57635829912,119256.8759375145,119152.2826114661
2025-07-16 10:13:00,119318.37765858206,119308.83839420292,119226.44525705882,119256.8759375145,119152.2826114661
2025-07-16 10:14:00,119312.55478125002,119259.52556549748,119235.41816372547,119256.8759375145,119152.2826114661
2025-07-16 10:15:00,119312.55478125002,119273.01671174254,119237.57635829912,119256.8759375145,119152.2826114661
2025-07-16 10:16:00,119312.55478125002,119259.52556549748,119191.11531000002,119252.91130454397,119152.2826114661
2025-07-16 10:17:00,119231.80973125003,119248.31306012884,119191.11531000002,119156.48814084507,119152.2826114661
2025-07-16 10:18:00,119221.30297971492,119252.4009090909,119191.11531000002,119252.91130454397,119152.2826114661
2025-07-16 10:19:00,119306.60364375002,119259.52556549748,119237.57635829912,119252.91130454397,119152.2826114661
2025-07-16 10:20:00,119306.60364375002,119259.52556549748,119237.57635829912,119256.8759375145,119152.2826114661
2025-07-16 10:21:00,119312.55478125002,119259.52556549748,119235.41816372547,119256.8759375145,119152.2826114661
2025-07-16 10:22:00,119312.55478125002,119366.96615302638,119235.41816372547,119256.8759375145,119152.2826114661
2025-07-16 10:23:00,119312.55478125002,119366.96615302638,119237.57635829912,119256.8759375145,119152.2826114661
2025-07-16 10:24:00,119329.37533472347,119382.05382352938,119226.44525705882,119256.8759375145,119152.2826114661
2025-07-16 10:25:00,119318.37765858206,119274.37932806322,119191.11531000002,119156.48814084507,119152.2826114661
2025-07-16 10:26:00,119295.9679900685,119259.52556549748,119233.4916503876,119252.91130454397,119152.2826114661
2025-07-16 10:27:00,119312.55478125002,119259.75062165773,119191.11531000002,119156.48814084507,119152.2826114661
2025-07-16 10:28:00,119295.9679900685,119248.31306012884,119233.4916503876,119156.48814084507,119152.2826114661
2025-07-16 10:29:00,119275.499425,119248.31306012884,119191.11531000002,119156.48814084507,119152.2826114661
2025-07-16 10:30:00,119231.80973125003,119248.31306012884,119218.04415999999,119156.48814084507,119152.2826114661
2025-07-16 10:31:00,119227.68587869623,119203.42453201971,119191.11531000002,119156.48814084507,119152.2826114661
2025-07-16 10:32:00,119150.42773569025,119169.99953404107,119181.86871066115,119156.48814084507,119152.2826114661
2025-07-16 10:33:00,119137.46750511877,119162.854546663,119152.52021000982,119156.48814084507,119152.2826114661
2025-07-16 10:34:00,119070.16803040712,119058.61429891657,119096.62444012231,119114.29572184428,119152.2826114661
2025-07-16 10:35:00,119070.16803040712,119058.61429891657,119096.62444012231,119111.77651002725,119141.23477741647
2025-07-16 10:36:00,119070.16803040712,119058.61429891657,119065.03510921466,119111.77651002725,119141.23477741647
2025-07-16 10:37:00,119070.16803040712,119043.9584235402,119058.26365924583,119010.99385174425,119141.23477741647
2025-07-16 10:38:00,119070.16803040712,119043.9584235402,119058.26365924583,119010.99385174425,119141.23477741647
2025-07-16 10:39:00,118960.36888564129,118938.07299418608,118978.34323631212,118974.8952598309,118789.56966738313
2025-07-16 10:40:00,119067.57211205462,119026.45496676955,119021.63466446567,119010.99385174425,119141.23477741647
2025-07-16 10:41:00,119067.57211205462,119042.20760443772,119042.65243857031,119010.99385174425,119141.23477741647
2025-07-16 10:42:00,118847.75987429646,118838.98638141311,118842.97419345111,118952.11965195193,118789.56966738313
2025-07-16 10:43:00,118847.75987429646,118838.98638141311,118842.97419345111,118952.11965195193,118775.30531673781
2025-07-16 10:44:00,118847.75987429646,118938.07299418608,118842.97419345111,118952.11965195193,118746.78650081104
2025-07-16 10:45:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 10:46:00,118868.37914815426,118838.98638141311,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 10:47:00,118960.36888564129,118938.07299418608,118978.34323631212,118974.8952598309,118775.30531673781
2025-07-16 10:48:00,118960.36888564129,118938.07299418608,118978.34323631212,118974.8952598309,118775.30531673781
2025-07-16 10:49:00,119047.73172676007,119019.656693787,119021.63466446567,119010.99385174425,118945.80805347598
2025-07-16 10:50:00,119047.73172676007,119019.656693787,118996.45973581211,119010.99385174425,118945.80805347598
2025-07-16 10:51:00,118960.36888564129,118938.07299418608,118978.34323631212,118974.8952598309,118775.30531673781
2025-07-16 10:52:00,118868.37914815426,118938.07299418608,118842.97419345111,118952.11965195193,118775.30531673781
2025-07-16 10:53:00,118847.75987429646,118938.07299418608,118842.97419345111,118952.11965195193,118775.30531673781
2025-07-16 10:54:00,118847.75987429646,118838.98638141311,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 10:55:00,118847.75987429646,118819.05334656492,118842.97419345111,118873.91256505088,118746.78650081104
2025-07-16 10:56:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 10:57:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 10:58:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 10:59:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 11:00:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 11:01:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 11:02:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 11:03:00,118785.41414395426,118773.46971414136,118760.58075341895,118767.64103951806,118746.78650081104
2025-07-16 11:04:00,118785.41414395426,118773.46971414136,118760.58075341895,118767.64103951806,118746.78650081104
2025-07-16 11:05:00,118785.41414395426,118789.57017904827,118760.58075341895,118776.66418054402,118746.78650081104
2025-07-16 11:06:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 11:07:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 11:08:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 11:09:00,118814.62295995244,118806.32449197082,118791.13083782475,118816.02040862356,118746.78650081104
2025-07-16 11:10:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:11:00,118868.37914815426,118838.98638141311,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:12:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:13:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:14:00,118960.36888564129,118938.07299418608,118978.34323631212,118974.8952598309,118746.78650081104
2025-07-16 11:15:00,118960.36888564129,118938.07299418608,118978.34323631212,118974.8952598309,118746.78650081104
2025-07-16 11:16:00,118868.37914815426,118938.07299418608,118842.97419345111,118952.11965195193,118746.78650081104
2025-07-16 11:17:00,118847.75987429646,118838.98638141311,118842.97419345111,118952.11965195193,118746.78650081104
2025-07-16 11:18:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:19:00,118847.75987429646,118819.05334656492,118842.97419345111,118873.91256505088,118746.78650081104
2025-07-16 11:20:00,118814.62295995244,118806.32449197082,118791.13083782475,118801.83628029462,118746.78650081104
2025-07-16 11:21:00,118814.62295995244,118806.32449197082,118791.13083782475,118801.83628029462,118746.78650081104
2025-07-16 11:22:00,118814.62295995244,118806.32449197082,118770.70745444178,118816.02040862356,118746.78650081104
2025-07-16 11:23:00,118814.62295995244,118806.32449197082,118791.13083782475,118801.83628029462,118746.78650081104
2025-07-16 11:24:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:25:00,118960.36888564129,118838.98638141311,118978.34323631212,118952.11965195193,118746.78650081104
2025-07-16 11:26:00,118868.37914815426,118838.98638141311,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:27:00,118960.36888564129,118938.07299418608,118978.34323631212,118974.8952598309,118775.30531673781
2025-07-16 11:28:00,119047.73172676007,119019.656693787,119007.2197067282,119010.99385174425,118945.80805347598
2025-07-16 11:29:00,118960.36888564129,118938.07299418608,118978.34323631212,118974.8952598309,118775.30531673781
2025-07-16 11:30:00,119047.73172676007,119019.656693787,119021.63466446567,119010.99385174425,118945.80805347598
2025-07-16 11:31:00,118960.36888564129,118938.07299418608,118978.34323631212,118974.8952598309,118789.56966738313
2025-07-16 11:32:00,119047.73172676007,119019.656693787,119021.63466446567,119010.99385174425,118945.80805347598
2025-07-16 11:33:00,118847.75987429646,118938.07299418608,118842.97419345111,118952.11965195193,118789.56966738313
2025-07-16 11:34:00,118847.75987429646,118938.07299418608,118842.97419345111,118952.11965195193,118775.30531673781
2025-07-16 11:35:00,118847.75987429646,118838.98638141311,118842.97419345111,118952.11965195193,118746.78650081104
2025-07-16 11:36:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:37:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:38:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:39:00,118868.37914815426,118838.98638141311,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:40:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:41:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:42:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:43:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:44:00,118868.37914815426,118838.98638141311,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:45:00,119047.73172676007,119019.656693787,119021.63466446567,119010.99385174425,118942.63465527538
2025-07-16 11:46:00,119047.73172676007,119019.656693787,118996.45973581211,119010.99385174425,118945.80805347598
2025-07-16 11:47:00,119047.73172676007,119019.656693787,119021.63466446567,119010.99385174425,118945.80805347598
2025-07-16 11:48:00,119067.57211205462,119019.656693787,119021.63466446567,119010.99385174425,118945.80805347598
2025-07-16 11:49:00,119067.57211205462,119019.656693787,119021.63466446567,119010.99385174425,118945.80805347598
2025-07-16 11:50:00,119047.73172676007,119019.656693787,118996.45973581211,119010.99385174425,118945.80805347598
2025-07-16 11:51:00,118868.37914815426,118938.07299418608,118978.34323631212,118974.8952598309,118775.30531673781
2025-07-16 11:52:00,118847.75987429646,118838.98638141311,118842.97419345111,118952.11965195193,118775.30531673781
2025-07-16 11:53:00,118847.75987429646,118838.98638141311,118842.97419345111,118952.11965195193,118746.78650081104
2025-07-16 11:54:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 11:55:00,118814.62295995244,118806.32449197082,118791.13083782475,118816.02040862356,118746.78650081104
2025-07-16 11:56:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 11:57:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 11:58:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 11:59:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 12:00:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 12:01:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 12:02:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 12:03:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 12:04:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 12:05:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 12:06:00,118814.62295995244,118806.32449197082,118770.70745444178,118816.02040862356,118746.78650081104
2025-07-16 12:07:00,118814.62295995244,118838.98638141311,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 12:08:00,118847.75987429646,118838.98638141311,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 12:09:00,118960.36888564129,118938.07299418608,118978.34323631212,118974.8952598309,118746.78650081104
2025-07-16 12:10:00,118960.36888564129,118938.07299418608,118978.34323631212,118974.8952598309,118775.30531673781
2025-07-16 12:11:00,118847.75987429646,118838.98638141311,118842.97419345111,118952.11965195193,118746.78650081104
2025-07-16 12:12:00,118847.75987429646,118838.98638141311,118842.97419345111,118952.11965195193,118746.78650081104
2025-07-16 12:13:00,118868.37914815426,118938.07299418608,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 12:14:00,118847.75987429646,118838.98638141311,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 12:15:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 12:16:00,118847.75987429646,118938.07299418608,118842.97419345111,118952.11965195193,118746.78650081104
2025-07-16 12:17:00,119047.73172676007,119019.656693787,119021.63466446567,119010.99385174425,118945.80805347598
2025-07-16 12:18:00,119047.73172676007,119019.656693787,119021.63466446567,119010.99385174425,118945.80805347598
2025-07-16 12:19:00,119047.73172676007,119019.656693787,118996.45973581211,119010.99385174425,118945.80805347598
2025-07-16 12:20:00,118847.75987429646,118838.98638141311,118842.97419345111,118937.56628872678,118746.78650081104
2025-07-16 12:21:00,118847.75987429646,118819.05334656492,118842.97419345111,118873.91256505088,118746.78650081104
2025-07-16 12:22:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 12:23:00,118960.36888564129,118838.98638141311,118978.34323631212,118952.11965195193,118746.78650081104
2025-07-16 12:24:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 12:25:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 12:26:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 12:27:00,118960.36888564129,118838.98638141311,118978.34323631212,118952.11965195193,118746.78650081104
2025-07-16 12:28:00,118960.36888564129,118938.07299418608,118978.34323631212,118974.8952598309,118746.78650081104
2025-07-16 12:29:00,119047.73172676007,119019.656693787,119021.63466446567,119010.99385174425,118945.80805347598
2025-07-16 12:30:00,119047.73172676007,119019.656693787,119021.63466446567,119010.99385174425,118945.80805347598
2025-07-16 12:31:00,118960.36888564129,118838.98638141311,118978.34323631212,118952.11965195193,118775.30531673781
2025-07-16 12:32:00,118731.89356871825,118739.33237285135,118760.58075341895,118767.64103951806,118746.78650081104
2025-07-16 12:33:00,118814.62295995244,118789.57017904827,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 12:34:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 12:35:00,119067.57211205462,119042.20760443772,119042.65243857031,119010.99385174425,118957.06933207065
2025-07-16 12:36:00,119067.57211205462,119042.20760443772,119042.65243857031,119010.99385174425,118957.23892565357
2025-07-16 12:37:00,119070.16803040712,119043.9584235402,119058.26365924583,119010.99385174425,119026.22559857693
2025-07-16 12:38:00,119093.48739552233,119058.61429891657,119110.65676396787,119130.37688998833,119026.22559857693
2025-07-16 12:39:00,119070.16803040712,119043.9584235402,119058.26365924583,119010.99385174425,119026.22559857693
2025-07-16 12:40:00,119070.16803040712,119043.9584235402,119058.26365924583,119010.99385174425,119026.22559857693
2025-07-16 12:41:00,119067.57211205462,119042.20760443772,119042.65243857031,119010.99385174425,118957.23892565357
2025-07-16 12:42:00,119047.73172676007,119019.656693787,118996.45973581211,119010.99385174425,118945.80805347598
2025-07-16 12:43:00,119047.73172676007,119019.656693787,119021.63466446567,119010.99385174425,118945.80805347598
2025-07-16 12:44:00,119070.16803040712,119043.9584235402,119058.26365924583,119010.99385174425,119026.22559857693
2025-07-16 12:45:00,119067.57211205462,119042.20760443772,119042.65243857031,119010.99385174425,118957.23892565357
2025-07-16 12:46:00,119070.16803040712,119043.9584235402,119058.26365924583,119010.99385174425,119026.22559857693
2025-07-16 12:47:00,119067.57211205462,119019.656693787,119021.63466446567,119010.99385174425,118945.80805347598
2025-07-16 12:48:00,119070.16803040712,119043.9584235402,119058.26365924583,119010.99385174425,119026.22559857693
2025-07-16 12:49:00,119047.73172676007,119019.656693787,119007.2197067282,119010.99385174425,118945.80805347598
2025-07-16 12:50:00,119047.73172676007,119019.656693787,119021.63466446567,119010.99385174425,118945.80805347598
2025-07-16 12:51:00,119047.73172676007,119019.656693787,119021.63466446567,119010.99385174425,118945.80805347598
2025-07-16 12:52:00,118960.36888564129,118938.07299418608,118978.34323631212,118974.8952598309,118789.56966738313
2025-07-16 12:53:00,118960.36888564129,118938.07299418608,118978.34323631212,118974.8952598309,118775.30531673781
2025-07-16 12:54:00,118847.75987429646,118838.98638141311,118842.97419345111,118952.11965195193,118775.30531673781
2025-07-16 12:55:00,118847.75987429646,118819.05334656492,118842.97419345111,118936.20032566368,118746.78650081104
2025-07-16 12:56:00,118814.62295995244,118819.05334656492,118842.97419345111,118873.91256505088,118746.78650081104
2025-07-16 12:57:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 12:58:00,118788.8254434024,118773.46971414136,118770.70745444178,118767.64103951806,118746.78650081104
2025-07-16 12:59:00,118704.1588640264,118730.03715794401,118745.99956989466,118745.73571786369,118746.78650081104
2025-07-16 13:00:00,118655.54145358352,118722.89440298986,118745.99956989466,118745.73571786369,118746.78650081104
2025-07-16 13:01:00,118655.54145358352,118722.89440298986,118741.51365809189,118745.73571786369,118746.78650081104
2025-07-16 13:02:00,118655.54145358352,118722.89440298986,118731.0750563386,118745.73571786369,118744.0415037545
2025-07-16 13:03:00,118640.72983516996,118648.67282463328,118727.63303662137,118725.75162732406,118744.0415037545
2025-07-16 13:04:00,118640.72983516996,118648.67282463328,118718.13379934529,118725.75162732406,118744.0415037545
2025-07-16 13:05:00,118609.8231863851,118648.67282463328,118718.13379934529,118732.06598370377,118744.0415037545
2025-07-16 13:06:00,118609.8231863851,118616.28652460033,118699.85856936785,118662.64084470591,118744.0415037545
2025-07-16 13:07:00,118609.8231863851,118648.67282463328,118727.63303662137,118725.08813725901,118744.0415037545
2025-07-16 13:08:00,118640.72983516996,118693.64813002208,118718.13379934529,118732.06598370377,118744.0415037545
2025-07-16 13:09:00,118655.54145358352,118693.64813002208,118745.99956989466,118745.73571786369,118744.0415037545
2025-07-16 13:10:00,118655.54145358352,118693.64813002208,118731.0750563386,118745.73571786369,118746.78650081104
2025-07-16 13:11:00,118655.54145358352,118722.89440298986,118731.0750563386,118745.73571786369,118746.78650081104
2025-07-16 13:12:00,118655.54145358352,118722.89440298986,118731.0750563386,118745.73571786369,118746.78650081104
2025-07-16 13:13:00,118785.41414395426,118789.57017904827,118760.58075341895,118776.66418054402,118746.78650081104
2025-07-16 13:14:00,118781.63108720623,118765.16410272574,118760.58075341895,118745.73571786369,118746.78650081104
2025-07-16 13:15:00,118785.41414395426,118773.46971414136,118760.58075341895,118776.66418054402,118746.78650081104
2025-07-16 13:16:00,118785.41414395426,118789.57017904827,118760.58075341895,118776.66418054402,118746.78650081104
2025-07-16 13:17:00,118785.41414395426,118789.57017904827,118760.58075341895,118801.83628029462,118746.78650081104
2025-07-16 13:18:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
2025-07-16 13:19:00,118814.62295995244,118806.32449197082,118770.70745444178,118801.83628029462,118746.78650081104
